,pattern_id,pattern_name,direction,trip_length,cd_route,cd_variation,pattern_destination,route_text,route_key,direction_id,geo_id,stop_id,stop_dist,order,stop_sort_order,geo_description,ta_geo_id,longitude,latitude,heading
427,3266,[70]SILVER SPRING  - ARCHIVES,SOUTH,40192,70,1,SOUTH to ARCHIVES,Georgia Avenue-7th Street Line,352,1.0,9653,4211,554,11,9,GEORGIA AVE + HEMLOCK ST,1002853,-77.026611,38.98135,174.66
428,3266,[70]SILVER SPRING  - ARCHIVES,SOUTH,40192,70,1,SOUTH to ARCHIVES,Georgia Avenue-7th Street Line,352,1.0,9597,4212,810,12,10,GEORGIA AVE + GERANIUM ST,1002844,-77.02652,38.97916,171.16
452,3266,[70]SILVER SPRING  - ARCHIVES,SOUTH,40192,70,1,SOUTH to ARCHIVES,Georgia Avenue-7th Street Line,352,1.0,9532,17967,1152,13,11,GEORGIA AVE + DAHLIA ST,1002836,-77.026703,38.97599,184.21
478,3266,[70]SILVER SPRING  - ARCHIVES,SOUTH,40192,70,1,SOUTH to ARCHIVES,Georgia Avenue-7th Street Line,352,1.0,9446,33699,1030,14,12,GEORGIA AVE + BUTTERNUT ST,1002817,-77.027,38.973213,187.48
471,3266,[70]SILVER SPRING  - ARCHIVES,SOUTH,40192,70,1,SOUTH to ARCHIVES,Georgia Avenue-7th Street Line,352,1.0,9319,26712,1169,15,13,GEORGIA AVE + VAN BUREN ST,1002787,-77.027328,38.970055,180.15
429,3266,[70]SILVER SPRING  - ARCHIVES,SOUTH,40192,70,1,SOUTH to ARCHIVES,Georgia Avenue-7th Street Line,352,1.0,9225,4217,853,16,14,GEORGIA AVE + PINEY BRANCH RD,1002767,-77.027504,38.967731,183.48
450,3266,[70]SILVER SPRING  - ARCHIVES,SOUTH,40192,70,1,SOUTH to ARCHIVES,Georgia Avenue-7th Street Line,352,1.0,9146,17441,956,17,15,GEORGIA AVE + RITTENHOUSE ST,1002745,-77.027756,38.965164,172.91
457,3266,[70]SILVER SPRING  - ARCHIVES,SOUTH,40192,70,1,SOUTH to ARCHIVES,Georgia Avenue-7th Street Line,352,1.0,9071,19073,469,18,16,GEORGIA AVE + QUACKENBOS ST,1002714,-77.027855,38.96389,180.0
430,3266,[70]SILVER SPRING  - ARCHIVES,SOUTH,40192,70,1,SOUTH to ARCHIVES,Georgia Avenue-7th Street Line,352,1.0,8957,4220,867,19,17,GEORGIA AVE NW + ROCK CREEK FORD RD NW,1002691,-77.02803,38.961556,180.97
465,3266,[70]SILVER SPRING  - ARCHIVES,SOUTH,40192,70,1,SOUTH to ARCHIVES,Georgia Avenue-7th Street Line,352,1.0,8801,21918,1107,20,18,GEORGIA AVE + MADISON ST,1002645,-77.028274,38.958519,180.15
469,3266,[70]SILVER SPRING  - ARCHIVES,SOUTH,40192,70,1,SOUTH to ARCHIVES,Georgia Avenue-7th Street Line,352,1.0,8715,23638,789,22,19,GEORGIA AVE + KENNEDY ST,1002617,-77.028122,38.95639,172.45
455,3266,[70]SILVER SPRING  - ARCHIVES,SOUTH,40192,70,1,SOUTH to ARCHIVES,Georgia Avenue-7th Street Line,352,1.0,8612,18675,802,23,20,GEORGIA AVE + INGRAHAM ST,1002574,-77.027832,38.95425,167.71
462,3266,[70]SILVER SPRING  - ARCHIVES,SOUTH,40192,70,1,SOUTH to ARCHIVES,Georgia Avenue-7th Street Line,352,1.0,8529,21333,818,24,21,GEORGIA AVE + GALLATIN ST,1002542,-77.027489,38.952057,166.21
456,3266,[70]SILVER SPRING  - ARCHIVES,SOUTH,40192,70,1,SOUTH to ARCHIVES,Georgia Avenue-7th Street Line,352,1.0,21647,18696,798,25,22,GEORGIA AVE + EMERSON ST,1003881,-77.027279,38.949869,171.63
459,3266,[70]SILVER SPRING  - ARCHIVES,SOUTH,40192,70,1,SOUTH to ARCHIVES,Georgia Avenue-7th Street Line,352,1.0,8424,19948,556,26,23,GEORGIA AVE + DECATUR ST,1002495,-77.027,38.94841,172.39
461,3266,[70]SILVER SPRING  - ARCHIVES,SOUTH,40192,70,1,SOUTH to ARCHIVES,Georgia Avenue-7th Street Line,352,1.0,8340,21227,795,27,24,GEORGIA AVE + BUCHANAN ST,1002453,-77.02668,38.946278,167.0
468,3266,[70]SILVER SPRING  - ARCHIVES,SOUTH,40192,70,1,SOUTH to ARCHIVES,Georgia Avenue-7th Street Line,352,1.0,8268,23461,809,28,25,GEORGIA AVE + WEBSTER ST,1002401,-77.026161,38.944149,167.16
431,3266,[70]SILVER SPRING  - ARCHIVES,SOUTH,40192,70,1,SOUTH to ARCHIVES,Georgia Avenue-7th Street Line,352,1.0,8180,4229,642,29,26,GEORGIA AVE + KANSAS AVE,1002362,-77.025757,38.942406,163.02
476,3266,[70]SILVER SPRING  - ARCHIVES,SOUTH,40192,70,1,SOUTH to ARCHIVES,Georgia Avenue-7th Street Line,352,1.0,8063,31376,915,30,27,GEORGIA AVE + SHEPHERD ST,1002307,-77.025124,38.940048,171.52
445,3266,[70]SILVER SPRING  - ARCHIVES,SOUTH,40192,70,1,SOUTH to ARCHIVES,Georgia Avenue-7th Street Line,352,1.0,17010,15960,1206,32,28,GEORGIA AVE + NEW HAMPSHIRE AVE STOP B,1003656,-77.024515,38.936782,173.46
425,3266,[70]SILVER SPRING  - ARCHIVES,SOUTH,40192,70,1,SOUTH to ARCHIVES,Georgia Avenue-7th Street Line,352,1.0,7782,2359,1130,33,29,GEORGIA AVE + NEWTON PL,1002169,-77.023987,38.933758,168.24
470,3266,[70]SILVER SPRING  - ARCHIVES,SOUTH,40192,70,1,SOUTH to ARCHIVES,Georgia Avenue-7th Street Line,352,1.0,7697,26655,438,34,30,GEORGIA AVE + PARK RD,1002122,-77.023781,38.932556,169.86
435,3266,[70]SILVER SPRING  - ARCHIVES,SOUTH,40192,70,1,SOUTH to ARCHIVES,Georgia Avenue-7th Street Line,352,1.0,7624,10979,461,35,31,GEORGIA AVE + LAMONT ST,1002076,-77.023605,38.931316,169.05
458,3266,[70]SILVER SPRING  - ARCHIVES,SOUTH,40192,70,1,SOUTH to ARCHIVES,Georgia Avenue-7th Street Line,352,1.0,7529,19186,774,37,32,GEORGIA AVE + IRVING ST,1002023,-77.023308,38.929195,168.34
436,3266,[70]SILVER SPRING  - ARCHIVES,SOUTH,40192,70,1,SOUTH to ARCHIVES,Georgia Avenue-7th Street Line,352,1.0,7475,10981,336,38,33,GEORGIA AVE + COLUMBIA RD,1001986,-77.023178,38.928261,173.17
437,3266,[70]SILVER SPRING  - ARCHIVES,SOUTH,40192,70,1,SOUTH to ARCHIVES,Georgia Avenue-7th Street Line,352,1.0,7413,10982,559,39,34,GEORGIA AVE + GRESHAM PL,1001948,-77.022934,38.926758,169.75
466,3266,[70]SILVER SPRING  - ARCHIVES,SOUTH,40192,70,1,SOUTH to ARCHIVES,Georgia Avenue-7th Street Line,352,1.0,7261,22001,921,40,35,GEORGIA AVE + EUCLID ST,1001871,-77.022598,38.924275,169.38
451,3266,[70]SILVER SPRING  - ARCHIVES,SOUTH,40192,70,1,SOUTH to ARCHIVES,Georgia Avenue-7th Street Line,352,1.0,16116,17945,670,41,36,GEORGIA AVE NW + HOWARD PL NW,1001820,-77.022313,38.922457,174.7
438,3266,[70]SILVER SPRING  - ARCHIVES,SOUTH,40192,70,1,SOUTH to ARCHIVES,Georgia Avenue-7th Street Line,352,1.0,7111,10985,489,42,37,GEORGIA AVE + BARRY PL,1001786,-77.022133,38.921181,160.83
439,3266,[70]SILVER SPRING  - ARCHIVES,SOUTH,40192,70,1,SOUTH to ARCHIVES,Georgia Avenue-7th Street Line,352,1.0,19299,10987,992,43,38,GEORGIA AVE + V ST,1001709,-77.02198,38.91841,166.4
467,3266,[70]SILVER SPRING  - ARCHIVES,SOUTH,40192,70,1,SOUTH to ARCHIVES,Georgia Avenue-7th Street Line,352,1.0,6859,23107,719,45,39,GEORGIA AVE + FLORIDA AVE,1001661,-77.021957,38.916534,178.09
440,3266,[70]SILVER SPRING  - ARCHIVES,SOUTH,40192,70,1,SOUTH to ARCHIVES,Georgia Avenue-7th Street Line,352,1.0,6823,10989,287,46,40,7TH ST + T ST,1001640,-77.021965,38.915752,175.57
472,3266,[70]SILVER SPRING  - ARCHIVES,SOUTH,40192,70,1,SOUTH to ARCHIVES,Georgia Avenue-7th Street Line,352,1.0,6751,26844,519,47,41,7TH ST + S ST,1001602,-77.021988,38.91431,168.97
441,3266,[70]SILVER SPRING  - ARCHIVES,SOUTH,40192,70,1,SOUTH to ARCHIVES,Georgia Avenue-7th Street Line,352,1.0,6678,10991,556,48,42,7TH ST + R ST,1001568,-77.021957,38.912834,195.0
442,3266,[70]SILVER SPRING  - ARCHIVES,SOUTH,40192,70,1,SOUTH to ARCHIVES,Georgia Avenue-7th Street Line,352,1.0,18969,10992,760,49,43,7TH ST + Q ST,1001498,-77.021892,38.910802,179.91
473,3266,[70]SILVER SPRING  - ARCHIVES,SOUTH,40192,70,1,SOUTH to ARCHIVES,Georgia Avenue-7th Street Line,352,1.0,6437,26851,578,50,44,7TH ST NW + P ST NW,1001414,-77.021988,38.909244,173.6
463,3266,[70]SILVER SPRING  - ARCHIVES,SOUTH,40192,70,1,SOUTH to ARCHIVES,Georgia Avenue-7th Street Line,352,1.0,6339,21556,678,51,45,7TH ST + N ST,1001374,-77.021996,38.907436,175.53
454,3266,[70]SILVER SPRING  - ARCHIVES,SOUTH,40192,70,1,SOUTH to ARCHIVES,Georgia Avenue-7th Street Line,352,1.0,6257,18298,589,52,46,7TH ST + M ST,1001342,-77.022011,38.905834,179.96
464,3266,[70]SILVER SPRING  - ARCHIVES,SOUTH,40192,70,1,SOUTH to ARCHIVES,Georgia Avenue-7th Street Line,352,1.0,6169,21885,549,53,47,7TH ST + L ST,1001303,-77.021988,38.904381,164.5
446,3266,[70]SILVER SPRING  - ARCHIVES,SOUTH,40192,70,1,SOUTH to ARCHIVES,Georgia Avenue-7th Street Line,352,1.0,18130,16281,394,54,48,7TH ST NW + MT VERNON PL NW,1003695,-77.021947,38.903343,179.9
443,3266,[70]SILVER SPRING  - ARCHIVES,SOUTH,40192,70,1,SOUTH to ARCHIVES,Georgia Avenue-7th Street Line,352,1.0,5930,10997,839,55,49,7TH ST + I ST,1001177,-77.022011,38.901116,177.83
477,3266,[70]SILVER SPRING  - ARCHIVES,SOUTH,40192,70,1,SOUTH to ARCHIVES,Georgia Avenue-7th Street Line,352,1.0,5842,31696,395,57,50,7TH ST + H ST,1001132,-77.022026,38.900051,180.95
448,3266,[70]SILVER SPRING  - ARCHIVES,SOUTH,40192,70,1,SOUTH to ARCHIVES,Georgia Avenue-7th Street Line,352,1.0,5749,17203,526,58,51,7TH ST NW + G ST NW,1001086,-77.021942,38.898685,180.0
453,3266,[70]SILVER SPRING  - ARCHIVES,SOUTH,40192,70,1,SOUTH to ARCHIVES,Georgia Avenue-7th Street Line,352,1.0,5571,18187,878,59,52,7TH ST + E ST,1001019,-77.022019,38.896362,180.0
449,3266,[70]SILVER SPRING  - ARCHIVES,SOUTH,40192,70,1,SOUTH to ARCHIVES,Georgia Avenue-7th Street Line,352,1.0,5363,17343,1045,60,53,7TH ST + PENNSYLVANIA AVE,1000928,-77.022019,38.893654,180.0
474,3266,[70]SILVER SPRING  - ARCHIVES,SOUTH,40192,70,1,SOUTH to ARCHIVES,Georgia Avenue-7th Street Line,352,1.0,5262,28837,523,61,54,7TH ST + CONSTITUTION AVE NW,1000880,-77.022072,38.892349,180.57
444,3266,[70]SILVER SPRING  - ARCHIVES,SOUTH,40192,70,1,SOUTH to ARCHIVES,Georgia Avenue-7th Street Line,352,1.0,21789,11005,841,63,55,9TH ST + CONSTITUTION AVE,1000886,-77.02382,38.8925,355.63
375,3248,[70]ARCHIVES - SILVER SPRING,NORTH,41566,70,2,NORTH to SILVER SPRING STATION,Georgia Avenue-7th Street Line,497,0.0,21789,11005,0,2,1,9TH ST + CONSTITUTION AVE,1000886,-77.02382,38.8925,355.63
397,3248,[70]ARCHIVES - SILVER SPRING,NORTH,41566,70,2,NORTH to SILVER SPRING STATION,Georgia Avenue-7th Street Line,497,0.0,5366,21551,1163,3,2,7TH ST + PENNSYLVANIA AVE,1000930,-77.021828,38.893761,359.03
415,3248,[70]ARCHIVES - SILVER SPRING,NORTH,41566,70,2,NORTH to SILVER SPRING STATION,Georgia Avenue-7th Street Line,497,0.0,5525,29253,817,4,3,7TH ST + E ST,1000995,-77.021866,38.895962,359.23
394,3248,[70]ARCHIVES - SILVER SPRING,NORTH,41566,70,2,NORTH to SILVER SPRING STATION,Georgia Avenue-7th Street Line,497,0.0,15234,19777,686,5,4,7TH ST NW + F ST NW,1003417,-77.021868,38.897752,0.0
409,3248,[70]ARCHIVES - SILVER SPRING,NORTH,41566,70,2,NORTH to SILVER SPRING STATION,Georgia Avenue-7th Street Line,497,0.0,15235,23701,708,7,5,7TH ST + H ST,1003418,-77.021843,38.899565,354.0
367,3248,[70]ARCHIVES - SILVER SPRING,NORTH,41566,70,2,NORTH to SILVER SPRING STATION,Georgia Avenue-7th Street Line,497,0.0,5980,4245,890,8,6,7TH ST + MASSACHUSETTS AVE,1001195,-77.021851,38.901901,4.94
392,3248,[70]ARCHIVES - SILVER SPRING,NORTH,41566,70,2,NORTH to SILVER SPRING STATION,Georgia Avenue-7th Street Line,497,0.0,6148,19142,799,9,7,7TH ST + L ST,1001293,-77.021866,38.903996,359.1
411,3248,[70]ARCHIVES - SILVER SPRING,NORTH,41566,70,2,NORTH to SILVER SPRING STATION,Georgia Avenue-7th Street Line,497,0.0,6231,25011,559,10,8,7TH ST NW + M ST NW,1001330,-77.021881,38.905441,0.0
406,3248,[70]ARCHIVES - SILVER SPRING,NORTH,41566,70,2,NORTH to SILVER SPRING STATION,Georgia Avenue-7th Street Line,497,0.0,6316,22501,633,11,9,7TH ST + N ST,1001369,-77.021881,38.907108,0.59
376,3248,[70]ARCHIVES - SILVER SPRING,NORTH,41566,70,2,NORTH to SILVER SPRING STATION,Georgia Avenue-7th Street Line,497,0.0,6400,11006,449,12,10,7TH ST + O ST,1001396,-77.021858,38.90842,358.89
390,3248,[70]ARCHIVES - SILVER SPRING,NORTH,41566,70,2,NORTH to SILVER SPRING STATION,Georgia Avenue-7th Street Line,497,0.0,6458,18263,437,13,11,7TH ST + P ST,1001431,-77.021851,38.9095,0.0
377,3248,[70]ARCHIVES - SILVER SPRING,NORTH,41566,70,2,NORTH to SILVER SPRING STATION,Georgia Avenue-7th Street Line,497,0.0,6630,11007,994,14,12,7TH ST + RHODE ISLAND AVE,1001534,-77.021851,38.912098,358.7
395,3248,[70]ARCHIVES - SILVER SPRING,NORTH,41566,70,2,NORTH to SILVER SPRING STATION,Georgia Avenue-7th Street Line,497,0.0,6759,19853,891,15,13,7TH ST + S ST,1001606,-77.021843,38.914417,0.0
412,3248,[70]ARCHIVES - SILVER SPRING,NORTH,41566,70,2,NORTH to SILVER SPRING STATION,Georgia Avenue-7th Street Line,497,0.0,19141,25407,954,17,14,GEORGIA AVE + FLORIDA AVE,1003615,-77.021837,38.916932,333.57
378,3248,[70]ARCHIVES - SILVER SPRING,NORTH,41566,70,2,NORTH to SILVER SPRING STATION,Georgia Avenue-7th Street Line,497,0.0,7012,11010,886,18,15,GEORGIA AVE + W ST,1001739,-77.021866,38.919292,0.0
379,3248,[70]ARCHIVES - SILVER SPRING,NORTH,41566,70,2,NORTH to SILVER SPRING STATION,Georgia Avenue-7th Street Line,497,0.0,7083,11011,532,19,16,GEORGIA AVE + BARRY PL,1001774,-77.021996,38.9207,353.66
403,3248,[70]ARCHIVES - SILVER SPRING,NORTH,41566,70,2,NORTH to SILVER SPRING STATION,Georgia Avenue-7th Street Line,497,0.0,7143,22103,549,20,17,GEORGIA AVE + HOWARD PL,1001803,-77.02224,38.922176,353.25
401,3248,[70]ARCHIVES - SILVER SPRING,NORTH,41566,70,2,NORTH to SILVER SPRING STATION,Georgia Avenue-7th Street Line,497,0.0,7240,21963,680,21,18,GEORGIA AVE + EUCLID ST,1001860,-77.022484,38.924023,353.66
380,3248,[70]ARCHIVES - SILVER SPRING,NORTH,41566,70,2,NORTH to SILVER SPRING STATION,Georgia Avenue-7th Street Line,497,0.0,7387,11013,902,22,19,GEORGIA AVE + GRESHAM PL,1001939,-77.022781,38.926407,351.16
388,3248,[70]ARCHIVES - SILVER SPRING,NORTH,41566,70,2,NORTH to SILVER SPRING STATION,Georgia Avenue-7th Street Line,497,0.0,7507,17127,929,24,20,GEORGIA AVE + IRVING ST,1002006,-77.02314,38.928825,353.94
381,3248,[70]ARCHIVES - SILVER SPRING,NORTH,41566,70,2,NORTH to SILVER SPRING STATION,Georgia Avenue-7th Street Line,497,0.0,7606,11014,804,25,21,GEORGIA AVE + LAMONT ST,1002068,-77.023453,38.930923,352.91
396,3248,[70]ARCHIVES - SILVER SPRING,NORTH,41566,70,2,NORTH to SILVER SPRING STATION,Georgia Avenue-7th Street Line,497,0.0,7701,21326,577,26,22,GEORGIA AVE + PARK RD,1002126,-77.023651,38.932591,353.12
387,3248,[70]ARCHIVES - SILVER SPRING,NORTH,41566,70,2,NORTH to SILVER SPRING STATION,Georgia Avenue-7th Street Line,497,0.0,21980,16852,1132,27,23,GEORGIA AVE + QUEBEC PL,1003901,-77.024082,38.935638,351.22
384,3248,[70]ARCHIVES - SILVER SPRING,NORTH,41566,70,2,NORTH to SILVER SPRING STATION,Georgia Avenue-7th Street Line,497,0.0,15236,12311,547,29,24,GEORGIA AVE + NEW HAMPSHIRE AVE,1003419,-77.024252,38.937048,353.12
391,3248,[70]ARCHIVES - SILVER SPRING,NORTH,41566,70,2,NORTH to SILVER SPRING STATION,Georgia Avenue-7th Street Line,497,0.0,8038,18603,947,30,25,GEORGIA AVE + SHEPHERD ST,1002294,-77.024834,38.939556,348.28
366,3248,[70]ARCHIVES - SILVER SPRING,NORTH,41566,70,2,NORTH to SILVER SPRING STATION,Georgia Avenue-7th Street Line,497,0.0,8125,2376,805,31,26,GEORGIA AVE + UPSHUR ST,1002335,-77.025345,38.941589,348.53
399,3248,[70]ARCHIVES - SILVER SPRING,NORTH,41566,70,2,NORTH to SILVER SPRING STATION,Georgia Avenue-7th Street Line,497,0.0,8271,21921,1042,32,27,GEORGIA AVE + WEBSTER ST,1002404,-77.026009,38.944229,348.02
398,3248,[70]ARCHIVES - SILVER SPRING,NORTH,41566,70,2,NORTH to SILVER SPRING STATION,Georgia Avenue-7th Street Line,497,0.0,8316,21588,698,33,28,GEORGIA AVE + BUCHANAN ST,1002431,-77.026421,38.945919,349.43
413,3248,[70]ARCHIVES - SILVER SPRING,NORTH,41566,70,2,NORTH to SILVER SPRING STATION,Georgia Avenue-7th Street Line,497,0.0,16122,26597,1063,34,29,GEORGIA AVE + DECATUR ST,1003613,-77.02685,38.948603,354.61
407,3248,[70]ARCHIVES - SILVER SPRING,NORTH,41566,70,2,NORTH to SILVER SPRING STATION,Georgia Avenue-7th Street Line,497,0.0,21646,22683,436,35,30,GEORGIA AVE + EMERSON ST,1002506,-77.027008,38.949599,354.08
408,3248,[70]ARCHIVES - SILVER SPRING,NORTH,41566,70,2,NORTH to SILVER SPRING STATION,Georgia Avenue-7th Street Line,497,0.0,8518,22762,829,36,31,GEORGIA AVE + GALLATIN ST,1002536,-77.02729,38.951679,354.45
402,3248,[70]ARCHIVES - SILVER SPRING,NORTH,41566,70,2,NORTH to SILVER SPRING STATION,Georgia Avenue-7th Street Line,497,0.0,8596,22089,813,37,32,GEORGIA AVE + INGRAHAM ST,1002568,-77.02758,38.953716,353.97
410,3248,[70]ARCHIVES - SILVER SPRING,NORTH,41566,70,2,NORTH to SILVER SPRING STATION,Georgia Avenue-7th Street Line,497,0.0,8686,24636,900,39,33,GEORGIA AVE + KENNEDY ST,1002599,-77.027946,38.956032,355.06
393,3248,[70]ARCHIVES - SILVER SPRING,NORTH,41566,70,2,NORTH to SILVER SPRING STATION,Georgia Avenue-7th Street Line,497,0.0,8785,19467,813,40,34,GEORGIA AVE + MADISON ST,1002640,-77.028183,38.958164,0.0
368,3248,[70]ARCHIVES - SILVER SPRING,NORTH,41566,70,2,NORTH to SILVER SPRING STATION,Georgia Avenue-7th Street Line,497,0.0,18597,4248,1276,41,35,GEORGIA AVE + MISSOURI AVE,1003786,-77.027877,38.961522,355.78
405,3248,[70]ARCHIVES - SILVER SPRING,NORTH,41566,70,2,NORTH to SILVER SPRING STATION,Georgia Avenue-7th Street Line,497,0.0,9057,22483,779,42,36,GEORGIA AVE NW + QUACKENBOS ST NW,1002710,-77.027771,38.963539,3.42
414,3248,[70]ARCHIVES - SILVER SPRING,NORTH,41566,70,2,NORTH to SILVER SPRING STATION,Georgia Avenue-7th Street Line,497,0.0,9152,27124,683,43,37,GEORGIA AVE + RITTENHOUSE ST,1002748,-77.027588,38.965305,2.97
369,3248,[70]ARCHIVES - SILVER SPRING,NORTH,41566,70,2,NORTH to SILVER SPRING STATION,Georgia Avenue-7th Street Line,497,0.0,9210,4249,714,44,38,GEORGIA AVE + TUCKERMAN ST,1002762,-77.027405,38.967117,335.62
370,3248,[70]ARCHIVES - SILVER SPRING,NORTH,41566,70,2,NORTH to SILVER SPRING STATION,Georgia Avenue-7th Street Line,497,0.0,9268,4250,711,45,39,GEORGIA AVE + UNDERWOOD ST,1002779,-77.027252,38.968891,5.55
400,3248,[70]ARCHIVES - SILVER SPRING,NORTH,41566,70,2,NORTH to SILVER SPRING STATION,Georgia Avenue-7th Street Line,497,0.0,9331,21953,547,46,40,GEORGIA AVE + VAN BUREN ST,1002789,-77.027145,38.970238,4.17
386,3248,[70]ARCHIVES - SILVER SPRING,NORTH,41566,70,2,NORTH to SILVER SPRING STATION,Georgia Avenue-7th Street Line,497,0.0,19057,16735,756,47,41,GEORGIA AVE + ASPEN ST,1003841,-77.026953,38.97221,0.0
404,3248,[70]ARCHIVES - SILVER SPRING,NORTH,41566,70,2,NORTH to SILVER SPRING STATION,Georgia Avenue-7th Street Line,497,0.0,9524,22156,1284,48,42,GEORGIA AVE + DAHLIA ST,1002834,-77.026596,38.975624,4.94
371,3248,[70]ARCHIVES - SILVER SPRING,NORTH,41566,70,2,NORTH to SILVER SPRING STATION,Georgia Avenue-7th Street Line,497,0.0,9565,4252,857,49,43,GEORGIA AVE NW + FERN ST NW,1002840,-77.026367,38.977833,4.04
372,3248,[70]ARCHIVES - SILVER SPRING,NORTH,41566,70,2,NORTH to SILVER SPRING STATION,Georgia Avenue-7th Street Line,497,0.0,9610,4253,733,50,44,GEORGIA AVE NW + GERANIUM ST NW,1002845,-77.02639,38.97969,0.0
373,3248,[70]ARCHIVES - SILVER SPRING,NORTH,41566,70,2,NORTH to SILVER SPRING STATION,Georgia Avenue-7th Street Line,497,0.0,9650,4254,637,51,45,GEORGIA AVE + HEMLOCK ST,1002852,-77.026436,38.981323,358.29
374,3248,[70]ARCHIVES - SILVER SPRING,NORTH,41566,70,2,NORTH to SILVER SPRING STATION,Georgia Avenue-7th Street Line,497,0.0,9683,4255,623,52,46,GEORGIA AVE + JUNIPER ST,1002858,-77.026527,38.982918,0.0
382,3248,[70]ARCHIVES - SILVER SPRING,NORTH,41566,70,2,NORTH to SILVER SPRING STATION,Georgia Avenue-7th Street Line,497,0.0,21544,11016,858,54,47,GEORGIA AVE + BLAIR RD,2000103,-77.02654,38.98517,359.03
383,3248,[70]ARCHIVES - SILVER SPRING,NORTH,41566,70,2,NORTH to SILVER SPRING STATION,Georgia Avenue-7th Street Line,497,0.0,18962,11017,745,55,48,GEORGIA AVE + BURLINGTON AVE,2005505,-77.026502,38.987008,357.53
389,3248,[70]ARCHIVES - SILVER SPRING,NORTH,41566,70,2,NORTH to SILVER SPRING STATION,Georgia Avenue-7th Street Line,497,0.0,16716,18236,3113,56,49,WAYNE AVE + DIXON AVE,2005431,-77.027662,38.99467,267.92
416,3248,[70]ARCHIVES - SILVER SPRING,NORTH,41566,70,2,NORTH to SILVER SPRING STATION,Georgia Avenue-7th Street Line,497,0.0,22080,9067191,809,57,50,SSTC ML COLLECTION POINT I/B,SSTC ML COLLECTI,-77.029728,38.99383,234.03
385,3248,[70]ARCHIVES - SILVER SPRING,NORTH,41566,70,2,NORTH to SILVER SPRING STATION,Georgia Avenue-7th Street Line,497,0.0,18907,16646,577,59,51,SILVER SPRING STATION + BUS BAY 220,2005471,-77.030117,38.993413,141.43
499,4258,[70]GEORGIA & EUCLID  - ARCHIVES,SOUTH,12763,70,3,SOUTH to ARCHIVES,Georgia Avenue-7th Street Line,288,1.0,7261,22001,0,2,1,GEORGIA AVE + EUCLID ST,1001871,-77.022598,38.924275,169.38
494,4258,[70]GEORGIA & EUCLID  - ARCHIVES,SOUTH,12763,70,3,SOUTH to ARCHIVES,Georgia Avenue-7th Street Line,288,1.0,16116,17945,670,3,2,GEORGIA AVE NW + HOWARD PL NW,1001820,-77.022313,38.922457,174.7
484,4258,[70]GEORGIA & EUCLID  - ARCHIVES,SOUTH,12763,70,3,SOUTH to ARCHIVES,Georgia Avenue-7th Street Line,288,1.0,7111,10985,489,4,3,GEORGIA AVE + BARRY PL,1001786,-77.022133,38.921181,160.83
485,4258,[70]GEORGIA & EUCLID  - ARCHIVES,SOUTH,12763,70,3,SOUTH to ARCHIVES,Georgia Avenue-7th Street Line,288,1.0,19299,10987,992,5,4,GEORGIA AVE + V ST,1001709,-77.02198,38.91841,166.4
500,4258,[70]GEORGIA & EUCLID  - ARCHIVES,SOUTH,12763,70,3,SOUTH to ARCHIVES,Georgia Avenue-7th Street Line,288,1.0,6859,23107,719,7,5,GEORGIA AVE + FLORIDA AVE,1001661,-77.021957,38.916534,178.09
486,4258,[70]GEORGIA & EUCLID  - ARCHIVES,SOUTH,12763,70,3,SOUTH to ARCHIVES,Georgia Avenue-7th Street Line,288,1.0,6823,10989,287,8,6,7TH ST + T ST,1001640,-77.021965,38.915752,175.57
501,4258,[70]GEORGIA & EUCLID  - ARCHIVES,SOUTH,12763,70,3,SOUTH to ARCHIVES,Georgia Avenue-7th Street Line,288,1.0,6751,26844,519,9,7,7TH ST + S ST,1001602,-77.021988,38.91431,168.97
487,4258,[70]GEORGIA & EUCLID  - ARCHIVES,SOUTH,12763,70,3,SOUTH to ARCHIVES,Georgia Avenue-7th Street Line,288,1.0,6678,10991,556,10,8,7TH ST + R ST,1001568,-77.021957,38.912834,195.0
488,4258,[70]GEORGIA & EUCLID  - ARCHIVES,SOUTH,12763,70,3,SOUTH to ARCHIVES,Georgia Avenue-7th Street Line,288,1.0,18969,10992,760,11,9,7TH ST + Q ST,1001498,-77.021892,38.910802,179.91
502,4258,[70]GEORGIA & EUCLID  - ARCHIVES,SOUTH,12763,70,3,SOUTH to ARCHIVES,Georgia Avenue-7th Street Line,288,1.0,6437,26851,578,12,10,7TH ST NW + P ST NW,1001414,-77.021988,38.909244,173.6
497,4258,[70]GEORGIA & EUCLID  - ARCHIVES,SOUTH,12763,70,3,SOUTH to ARCHIVES,Georgia Avenue-7th Street Line,288,1.0,6339,21556,678,13,11,7TH ST + N ST,1001374,-77.021996,38.907436,175.53
496,4258,[70]GEORGIA & EUCLID  - ARCHIVES,SOUTH,12763,70,3,SOUTH to ARCHIVES,Georgia Avenue-7th Street Line,288,1.0,6257,18298,589,14,12,7TH ST + M ST,1001342,-77.022011,38.905834,179.96
498,4258,[70]GEORGIA & EUCLID  - ARCHIVES,SOUTH,12763,70,3,SOUTH to ARCHIVES,Georgia Avenue-7th Street Line,288,1.0,6169,21885,549,15,13,7TH ST + L ST,1001303,-77.021988,38.904381,164.5
